id,version_status,organism_name,annotation_provider,annotation_date
GCF_013410015.1,suppressed,Blastococcus sp. DSM 46790,NCBI RefSeq,2021/07/23
GCF_013409825.1,suppressed,Pseudomonas sp. H1F10D,NCBI RefSeq,2021/07/23
GCF_013410245.1,suppressed,Paraburkholderia metrosideri,NCBI RefSeq,2021/07/23
GCF_013414405.1,suppressed,Vibrio cholerae O139,NCBI RefSeq,2023/08/24
GCF_005234175.1,suppressed,Streptomyces thermocarboxydus,NCBI RefSeq,2019/05/09
GCF_005223255.1,suppressed,Pseudomonas asiatica,NCBI RefSeq,2020/05/15
GCF_005121165.1,replaced,Dysosmobacter welbionis,NCBI RefSeq,2023/05/22
GCF_005144495.1,replaced,Agrobacterium tumefaciens,NCBI RefSeq,2023/02/10
GCF_005146215.1,replaced,Staphylococcus haemolyticus,NCBI RefSeq,2019/05/07
GCF_005217155.1,replaced,Enterobacter hormaechei,NCBI RefSeq,2021/03/02
GCF_005217495.1,suppressed,Campylobacter jejuni,NCBI RefSeq,2019/05/07
GCF_023096585.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023096705.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023097585.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023098025.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023097485.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023097025.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023094255.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023095985.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023094725.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023095815.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023095355.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023094385.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023100705.1,suppressed,Bacillus sp. H8-1,NCBI RefSeq,2023/05/13
GCF_023096555.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023097985.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023099505.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023094815.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023096655.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023099305.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023098075.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023096465.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023098795.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023096385.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023096485.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023095445.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023095345.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023095185.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023098205.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023099845.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023099145.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023099745.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023099945.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023098325.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023098865.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023100145.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023100545.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023100445.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023095075.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023094705.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023095005.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023094915.1,suppressed,Escherichia coli,NCBI RefSeq,2022/04/25
GCF_023130375.1,suppressed,Escherichia coli,NCBI RefSeq,2023/05/14
GCF_022925755.1,suppressed,Helicobacter pylori,NCBI RefSeq,2023/04/29
GCF_903969965.1,replaced,Staphylococcus haemolyticus,NCBI RefSeq,2023/08/21
GCF_013427275.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013425615.1,suppressed,Lacticaseibacillus rhamnosus,NCBI RefSeq,2023/04/19
GCF_013427835.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_903932125.1,suppressed,Escherichia coli,NCBI RefSeq,2023/06/14
GCF_903970635.1,suppressed,Xanthomonas arboricola pv. juglandis,NCBI RefSeq,2020/12/15
GCF_013434525.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_013434605.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_013434545.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_013434905.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_013435215.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_013434635.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_903166535.1,suppressed,Pseudomonas sp. Marseille-Q1929,NCBI RefSeq,2023/12/11
GCF_902024055.1,suppressed,Bacteroidaceae bacterium,NCBI RefSeq,2020/06/23
GCF_903231395.1,suppressed,Olavius algarvensis associated proteobacterium Delta 3,NCBI RefSeq,2020/06/23
GCF_902829715.1,suppressed,Burkholderia sp. BCC1642,NCBI RefSeq,2022/04/09
GCF_902829375.1,suppressed,Burkholderia anthina,NCBI RefSeq,2021/03/28
GCF_013366345.1,suppressed,Mycobacterium canetti,NCBI RefSeq,2020/06/23
GCF_903812925.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903801155.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903812995.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903801125.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903800945.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903800965.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903800875.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903801455.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903812955.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903801395.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903800725.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903801165.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903812785.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903801295.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903800825.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903801745.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903800985.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903801765.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903801855.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903812735.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903812825.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903801885.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903801925.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903801635.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903802045.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903801665.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903800895.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903801675.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_903802035.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/26
GCF_013374235.1,replaced,Escherichia coli,NCBI RefSeq,2023/06/18
GCF_013374655.1,suppressed,Pseudomonas syringae pv. actinidiae,NCBI RefSeq,2020/06/27
GCF_013374905.1,suppressed,Escherichia coli,NCBI RefSeq,2023/08/23
GCF_005280845.1,suppressed,Citrobacter sp. wls830,NCBI RefSeq,2023/08/13
GCF_005144505.1,replaced,Agrobacterium salinitolerans,NCBI RefSeq,2022/04/20
GCF_005472255.1,suppressed,Staphylococcus argenteus,NCBI RefSeq,2019/05/21
GCF_005381925.1,suppressed,Escherichia coli,NCBI RefSeq,2023/08/27
GCF_005311585.1,suppressed,Cereibacter sphaeroides,NCBI RefSeq,2023/04/26
GCF_005405225.1,suppressed,Enterococcus dongliensis,NCBI RefSeq,2023/08/27
GCF_023112235.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2022/04/26
GCF_023110715.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2022/04/26
GCF_023112755.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2022/04/26
GCF_023113475.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2022/04/26
GCF_023110935.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2022/04/26
GCF_023111015.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2022/04/26
GCF_023111725.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2022/04/26
GCF_023112935.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2022/04/26
GCF_023112155.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2022/04/26
GCF_023111995.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2022/04/26
GCF_023113305.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2022/04/26
GCF_023111175.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2022/04/26
GCF_023111405.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2022/04/26
GCF_023113535.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2022/04/26
GCF_023125325.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023126855.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023126645.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023125935.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023124725.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023126335.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023126745.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023127615.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023124995.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023125355.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023126995.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023126015.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023125775.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023126575.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023125435.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023126655.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023126815.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023124915.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023126635.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023127035.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023127435.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023126385.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023124845.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023125525.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023126715.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_023127355.1,suppressed,Streptococcus suis,NCBI RefSeq,2022/04/28
GCF_013379865.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013380045.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013381225.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013379325.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013379835.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013380935.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013379895.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013380735.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013380125.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013381155.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013381185.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_900764945.1,suppressed,Fusobacteriaceae bacterium,NCBI RefSeq,2020/07/04
GCF_013380175.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013381705.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013379015.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_900761815.1,suppressed,Bacteroidales bacterium,NCBI RefSeq,2020/07/04
GCF_013381345.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013380095.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013380505.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013381555.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013380305.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013380715.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013381355.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013380665.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013380615.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013381935.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013380595.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013380485.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013382755.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013382655.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013381965.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013382645.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013383825.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013383355.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013383625.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013382745.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013384045.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013382975.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013381295.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013383435.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013383685.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013382355.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013383495.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013384165.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013382725.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013382785.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013381735.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013382505.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013381865.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013381985.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013382125.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013382305.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013381475.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013381725.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013383925.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013384565.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013384465.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013383445.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013383525.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013384425.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013384925.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013384805.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013384245.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013385065.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013383425.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013384615.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013384705.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_900761535.1,suppressed,Lentisphaeria bacterium,NCBI RefSeq,2020/07/04
GCF_013384385.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_013385085.1,suppressed,Listeria monocytogenes,NCBI RefSeq,2020/07/04
GCF_900756805.1,suppressed,Lachnospiraceae bacterium,NCBI RefSeq,2020/07/09
GCF_013391405.1,suppressed,Staphylococcus sp. GSSP0090,NCBI RefSeq,2023/07/16
GCF_900758635.1,suppressed,Lachnospiraceae bacterium,NCBI RefSeq,2020/07/09
GCF_900759235.1,suppressed,Lachnospiraceae bacterium,NCBI RefSeq,2020/07/09
GCF_900761075.1,suppressed,Christensenellaceae bacterium,NCBI RefSeq,2020/07/09
GCF_900751995.1,suppressed,Lachnospiraceae bacterium,NCBI RefSeq,2020/07/09
GCF_900756275.1,suppressed,Enterobacteriaceae bacterium,NCBI RefSeq,2020/07/09
GCF_900759145.1,suppressed,Erysipelotrichaceae bacterium,NCBI RefSeq,2020/07/09
GCF_900772465.1,suppressed,Clostridia bacterium,NCBI RefSeq,2020/07/09
GCF_900766915.1,suppressed,Lachnospiraceae bacterium,NCBI RefSeq,2020/07/09
GCF_900756545.1,suppressed,Clostridia bacterium,NCBI RefSeq,2020/07/09
GCF_900759185.1,suppressed,Clostridia bacterium,NCBI RefSeq,2020/07/09
GCF_900754755.1,suppressed,Clostridia bacterium,NCBI RefSeq,2020/07/09
GCF_900759715.1,suppressed,Clostridiaceae bacterium,NCBI RefSeq,2020/07/09
GCF_900759495.1,suppressed,Lachnospiraceae bacterium,NCBI RefSeq,2020/07/09
GCF_013394875.1,suppressed,Peptostreptococcaceae bacterium oral taxon 081,NCBI RefSeq,2020/07/20
GCF_013394325.1,suppressed,Enterococcus avium,NCBI RefSeq,2022/12/27
GCF_013430535.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013431705.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013430345.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013431285.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013430515.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013431455.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013430635.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013430445.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013431475.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013430145.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013430335.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013430115.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013430775.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013430655.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013431075.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013430665.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013431615.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013431785.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013431425.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013432055.1,suppressed,Helicobacter pylori,NCBI RefSeq,2020/07/22
GCF_013435225.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_013435005.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_013435035.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_013434915.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_013435135.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_013435015.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_013433525.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_013435205.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_013433695.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_013435125.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/22
GCF_013434745.1,suppressed,Pseudomonas aeruginosa,NCBI RefSeq,2020/07/23
GCF_023164405.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023165305.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023166325.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023167625.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023163445.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023163745.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023168225.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023163585.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023166265.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023165085.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023164065.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023164385.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023163265.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023163465.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023163765.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023163965.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023163365.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023166405.1,suppressed,Vibrio cholerae,NCBI RefSeq,2022/05/02
GCF_023195815.1,replaced,Ignavigranum ruoffiae,NCBI RefSeq,2022/09/07
GCF_023093955.1,replaced,Pseudomonas aeruginosa,NCBI RefSeq,2023/05/27
GCF_013369235.1,replaced,Escherichia sp. 93.1462,NCBI RefSeq,2020/06/25
GCF_013368915.1,replaced,Escherichia sp. 93.1518,NCBI RefSeq,2020/06/25
GCF_013368815.1,replaced,Escherichia sp. 12.2610,NCBI RefSeq,2020/06/25
GCF_013369115.1,replaced,Escherichia sp. 14.0985,NCBI RefSeq,2020/06/25
GCF_013369135.1,replaced,Escherichia sp. 11.1600,NCBI RefSeq,2020/06/25
GCF_013368115.1,suppressed,Bacillus licheniformis,NCBI RefSeq,2023/09/09
GCF_013181895.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/07/29
GCF_013372705.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/07/30
GCF_013372685.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/07/30
GCF_013182055.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2023/07/29
GCF_903811485.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/25
GCF_903811395.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/25
GCF_903811515.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/25
GCF_903811605.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/25
GCF_903811465.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/25
GCF_903811635.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/25
GCF_903811795.1,suppressed,Staphylococcus aureus,NCBI RefSeq,2020/06/25
