,metagenome_id,Domain,Phylum,Class,Order,Family,Genus,Species
24874,3300020452_22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24875,3300020453_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24876,3300020453_16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24877,3300020453_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24878,3300020453_27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24879,3300020454_20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24880,3300020454_33,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24881,3300020455_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24882,3300020455_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24883,3300020455_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24884,3300020455_17,1.0,1.0,1.0,1.0,1.0,0.0,0.0
24885,3300020455_22,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24886,3300020455_26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24887,3300020455_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24888,3300020456_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24889,3300020456_16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24890,3300020456_17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24891,3300020456_19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24892,3300020456_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24893,3300020456_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24894,3300020457_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24895,3300020457_40,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24896,3300020457_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24897,3300020458_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24898,3300020458_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24899,3300020458_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24900,3300020458_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24901,3300020458_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24902,3300020458_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24903,3300020458_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24904,3300020459_15,1.0,1.0,1.0,1.0,0.0,0.0,0.0
24905,3300020459_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24906,3300020459_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24907,3300020459_27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24908,3300020460_20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24909,3300020460_35,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24910,3300020460_44,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24911,3300020460_50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24912,3300020460_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24913,3300020460_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24914,3300020461_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24915,3300020462_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24916,3300020462_32,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24917,3300020462_52,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24918,3300020462_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24919,3300020463_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24920,3300020463_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24921,3300020463_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24922,3300020463_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24923,3300020463_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24924,3300020463_34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24925,3300020463_35,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24926,3300020463_36,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24927,3300020463_44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24928,3300020463_55,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24929,3300020464_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24930,3300020464_29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24931,3300020464_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24932,3300020464_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24933,3300020465_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24934,3300020465_19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24935,3300020465_22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24936,3300020465_26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24937,3300020465_34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24938,3300020465_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24939,3300020466_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24940,3300020466_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24941,3300020466_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24942,3300020466_23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24943,3300020466_24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24944,3300020466_28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24945,3300020466_33,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24946,3300020466_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24947,3300020466_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24948,3300020467_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24949,3300020467_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24950,3300020467_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24951,3300020467_20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24952,3300020467_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24953,3300020467_29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24954,3300020467_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24955,3300020467_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24956,3300020468_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24957,3300020468_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24958,3300020468_15,1.0,1.0,1.0,1.0,0.0,0.0,0.0
24959,3300020468_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24960,3300020468_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24961,3300020468_24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24962,3300020468_26,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24963,3300020468_27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24964,3300020469_12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24965,3300020469_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24966,3300020469_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24967,3300020469_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24968,3300020469_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24969,3300020469_28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24970,3300020469_29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24971,3300020469_30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24972,3300020469_34,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24973,3300020469_35,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24974,3300020469_43,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24975,3300020469_52,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24976,3300020469_54,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24977,3300020469_70,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24978,3300020469_71,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24979,3300020470_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24980,3300020470_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24981,3300020470_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24982,3300020470_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24983,3300020470_34,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24984,3300020470_37,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24985,3300020470_47,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24986,3300020470_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24987,3300020471_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24988,3300020471_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24989,3300020472_13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24990,3300020472_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24991,3300020472_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24992,3300020472_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24993,3300020472_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24994,3300020472_33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24995,3300020472_61,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24996,3300020473_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24997,3300020473_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24998,3300020473_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24999,3300020473_19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25000,3300020473_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25001,3300020473_22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25002,3300020473_32,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25003,3300020473_36,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25004,3300020473_39,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25005,3300020473_41,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25006,3300020473_48,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25007,3300020473_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25008,3300020473_80,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25009,3300020473_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25010,3300020474_16,1.0,1.0,1.0,1.0,0.0,0.0,0.0
25011,3300020474_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25012,3300020474_30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25013,3300020474_33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25014,3300020474_46,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25015,3300020475_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25016,3300020476_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25017,3300020476_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25018,3300020476_19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25019,3300020476_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25020,3300020476_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25021,3300020476_28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25022,3300020476_32,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25023,3300020476_43,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25024,3300020476_44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25025,3300020476_46,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25026,3300020476_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25027,3300020476_54,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25028,3300020476_55,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25029,3300020476_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25030,3300020476_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25031,3300020476_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25032,3300020476_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0
25033,3300020477_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25034,3300020477_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25035,3300020477_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25036,3300020477_126,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25037,3300020477_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25038,3300020477_196,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25039,3300020477_23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25040,3300020477_24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25041,3300020477_33,1.0,1.0,1.0,1.0,0.0,0.0,0.0
25042,3300020477_34,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25043,3300020477_39,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25044,3300020477_42,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25045,3300020477_43,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25046,3300020477_45,1.0,1.0,1.0,0.0,0.0,0.0,0.0
25047,3300020477_49,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25048,3300020477_51,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25049,3300020477_52,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25050,3300020477_53,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25051,3300020477_54,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25052,3300020477_58,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25053,3300020477_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25054,3300020477_60,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25055,3300020477_62,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25056,3300020477_63,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25057,3300020477_64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25058,3300020477_74,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25059,3300020477_75,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25060,3300020477_98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25061,3300020478_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25062,3300020478_15,1.0,1.0,1.0,1.0,0.0,0.0,0.0
25063,3300020478_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25064,3300020478_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25065,3300020478_28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25066,3300020478_30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25067,3300020478_31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25068,3300020478_32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25069,3300020478_33,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25070,3300020478_41,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25071,3300020478_45,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25072,3300020478_48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25073,3300020478_52,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25074,3300020478_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25075,3300020578_16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25076,3300020578_19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25077,3300020578_30,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25078,3300020578_31,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25079,3300020578_32,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25080,3300020578_37,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25081,3300020578_41,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25082,3300020578_42,1.0,1.0,1.0,0.0,0.0,0.0,0.0
25083,3300020578_44,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25084,3300020578_45,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25085,3300020578_46,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25086,3300020578_50,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25087,3300020578_52,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25088,3300020578_54,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25089,3300020578_57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25090,3300020578_58,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25091,3300020578_59,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25092,3300020578_60,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25093,3300020578_61,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25094,3300020578_62,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25095,3300020578_64,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25096,3300020578_65,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25097,3300020578_67,1.0,1.0,1.0,1.0,0.0,0.0,0.0
25098,3300020578_68,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25099,3300020578_70,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25100,3300020578_71,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25101,3300020578_77,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25102,3300020578_78,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25103,3300020578_80,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25104,3300020578_83,1.0,1.0,1.0,1.0,0.0,0.0,0.0
25105,3300020578_84,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25106,3300020580_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25107,3300020580_6,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25108,3300020580_7,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25109,3300020582_11,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25110,3300020582_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25111,3300020582_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25112,3300020583_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25113,3300020591_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25114,3300020591_7,1.0,1.0,1.0,1.0,0.0,0.0,0.0
25115,3300020591_8,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25116,3300020591_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25117,3300020592_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25118,3300020592_7,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25119,3300020592_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25120,3300020593_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25121,3300020594_13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25122,3300020594_14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25123,3300020594_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25124,3300020594_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25125,3300020595_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25126,3300020595_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25127,3300020595_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25128,3300020595_24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25129,3300020595_32,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25130,3300020596_13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25131,3300020596_18,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25132,3300020596_19,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25133,3300020596_21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25134,3300020596_23,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25135,3300020596_24,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25136,3300020596_25,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25137,3300020596_27,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25138,3300020596_28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25139,3300020596_30,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25140,3300020596_31,1.0,1.0,1.0,1.0,0.0,0.0,0.0
25141,3300020596_36,1.0,1.0,1.0,1.0,0.0,0.0,0.0
25142,3300020596_39,1.0,1.0,1.0,1.0,0.0,0.0,0.0
25143,3300020596_40,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25144,3300020596_52,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25145,3300020596_54,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25146,3300020599_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25147,3300020599_14,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25148,3300020601_18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25149,3300020601_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25150,3300020601_26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25151,3300020601_29,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25152,3300020601_30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25153,3300020601_31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25154,3300020601_32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25155,3300020601_33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25156,3300020601_34,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25157,3300020601_36,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25158,3300020601_38,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25159,3300020601_40,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25160,3300020603_103,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25161,3300020603_118,1.0,1.0,1.0,1.0,0.0,0.0,0.0
25162,3300020603_134,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25163,3300020603_18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25164,3300020603_19,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25165,3300020603_23,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25166,3300020603_24,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25167,3300020603_35,1.0,1.0,1.0,0.0,0.0,0.0,0.0
25168,3300020603_40,1.0,1.0,1.0,1.0,0.0,0.0,0.0
25169,3300020603_41,1.0,1.0,0.0,0.0,0.0,0.0,0.0
25170,3300020603_44,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25171,3300020603_46,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25172,3300020603_50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25173,3300020603_53,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25174,3300020603_55,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25175,3300020603_57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25176,3300020603_59,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25177,3300020603_60,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25178,3300020603_61,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25179,3300020603_63,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25180,3300020603_65,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25181,3300020603_67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25182,3300020603_68,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25183,3300020603_69,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25184,3300020603_70,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25185,3300020603_72,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25186,3300020603_73,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25187,3300020603_74,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25188,3300020603_76,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25189,3300020603_77,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25190,3300020603_79,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25191,3300020603_81,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25192,3300020603_85,1.0,1.0,1.0,0.0,0.0,0.0,0.0
25193,3300020603_95,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25194,3300020677_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25195,3300020677_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25196,3300020677_3,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25197,3300020679_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25198,3300020679_3,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25199,3300020680_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25200,3300020680_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25201,3300020681_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25202,3300020681_2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25203,3300020681_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25204,3300020682_3,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25205,3300020683_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25206,3300020683_3,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25207,3300020684_2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25208,3300020684_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25209,3300020685_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25210,3300020685_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25211,3300020686_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25212,3300020686_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25213,3300020687_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25214,3300020687_5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25215,3300020687_6,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25216,3300020688_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25217,3300020688_3,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25218,3300020689_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25219,3300020689_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25220,3300020689_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25221,3300020689_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25222,3300020690_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25223,3300020690_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25224,3300020690_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25225,3300020690_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25226,3300020690_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25227,3300020691_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25228,3300020691_3,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25229,3300020692_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25230,3300020692_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25231,3300020692_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25232,3300020693_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25233,3300020693_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25234,3300020693_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25235,3300020694_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25236,3300020694_4,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25237,3300020694_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25238,3300020695_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25239,3300020695_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25240,3300020695_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
